################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.8809875130753220E+00 a      1334     0    67     1    14
 -3.6600822771084567E+00 a      1335     0    67     1    15
  2.5344351103304512E+00 a      1336     0    67     1    16
 -1.4887180748487118E+01 a      1337     0    67     1    17
  2.2870168515550699E+01 a      1338     0    67     1    18
  5.5514019842287938E+00 a      1339     0    67     1    19
 -7.0662033309552168E+00 a      1340     0    67     1    20
 -2.3491740361664689E+01 a      1341     0    68     1     1
 -7.5165030256351431E+00 a      1342     0    68     1     2
 -6.7496681707760393E+00 a      1343     0    68     1     3
  8.7965336442241586E+00 a      1344     0    68     1     4
 -3.3365022417375165E+00 a      1345     0    68     1     5
 -5.0491343987912209E+00 a      1346     0    68     1     6
 -3.2345523175785482E+00 a      1347     0    68     1     7
  4.4175670742751203E+00 a      1348     0    68     1     8
  5.0607348291960381E+00 a      1349     0    68     1     9
  2.7077008073924054E+00 a      1350     0    68     1    10
  9.3818290454677804E+00 a      1351     0    68     1    11
  2.3407127151129181E+00 a      1352     0    68     1    12
  1.5362163566528719E+00 a      1353     0    68     1    13
  1.0915900464710587E+01 a      1354     0    68     1    14
  4.8441512515489471E+00 a      1355     0    68     1    15
 -5.4353659051425280E+00 a      1356     0    68     1    16
  3.4290093186035029E+00 a      1357     0    68     1    17
  6.6791368915666167E+00 a      1358     0    68     1    18
  8.5982246742203774E+00 a      1359     0    68     1    19
  2.9185661618321355E+00 a      1360     0    68     1    20
 -1.8362156522321200E+01 a      1361     0    69     1     1
 -2.8160645913612786E+01 a      1362     0    69     1     2
 -1.9884903398529545E+01 a      1363     0    69     1     3
 -2.9042396698911208E+00 a      1364     0    69     1     4
  2.5579748420787927E+00 a      1365     0    69     1     5
 -3.9302092338748946E+00 a      1366     0    69     1     6
 -1.7420081122740161E+01 a      1367     0    69     1     7
  5.9510400595853916E+00 a      1368     0    69     1     8
  1.1395048954800911E+01 a      1369     0    69     1     9
  7.2027673714345246E+00 a      1370     0    69     1    10
  1.4344723107847972E+01 a      1371     0    69     1    11
  2.0975404471941990E+00 a      1372     0    69     1    12
 -3.4376653067986652E+01 a      1373     0    69     1    13
 -8.6073417228622340E-01 a      1374     0    69     1    14
  1.4905361712487680E+01 a      1375     0    69     1    15
 -1.9112115282253817E+00 a      1376     0    69     1    16
 -2.3345134563527367E+01 a      1377     0    69     1    17
 -6.2070494584346214E+00 a      1378     0    69     1    18
  1.2828739813253176E+01 a      1379     0    69     1    19
 -1.3829846851869804E-02 a      1380     0    69     1    20
  1.3409549882783083E+00 a      1381     0    70     1     1
  4.2148391521146301E+01 a      1382     0    70     1     2
 -9.0139059312683294E+00 a      1383     0    70     1     3
  2.4679347095690016E+01 a      1384     0    70     1     4
 -3.0161513109873417E-01 a      1385     0    70     1     5
 -1.3091063316441740E+01 a      1386     0    70     1     6
 -3.3940016431650215E+00 a      1387     0    70     1     7
 -4.0872091725353128E+00 a      1388     0    70     1     8
  8.7081524162886286E+00 a      1389     0    70     1     9
 -7.1948581960425395E-01 a      1390     0    70     1    10
 -3.0823978612980731E+00 a      1391     0    70     1    11
 -4.5461466042931749E+00 a      1392     0    70     1    12
 -6.0271716962103188E+00 a      1393     0    70     1    13
  8.0151475448256293E-01 a      1394     0    70     1    14
 -5.1281717067705390E+00 a      1395     0    70     1    15
  1.1753921550548856E+01 a      1396     0    70     1    16
 -1.7735531060388336E+01 a      1397     0    70     1    17
 -1.8964299225377061E+01 a      1398     0    70     1    18
 -5.0996326305560151E+00 a      1399     0    70     1    19
  4.4525865532368671E+00 a      1400     0    70     1    20
  6.8495476193340143E-01 a      1401     0    71     1     1
  2.0975500869612524E+01 a      1402     0    71     1     2
  2.2925250810401664E+01 a      1403     0    71     1     3
 -1.4286573906523069E+01 a      1404     0    71     1     4
 -1.5903022440274420E+01 a      1405     0    71     1     5
 -2.8691589008783016E+01 a      1406     0    71     1     6
  1.1321973781774739E+00 a      1407     0    71     1     7
 -2.5247817871261025E+00 a      1408     0    71     1     8
  1.3709060751134139E+01 a      1409     0    71     1     9
 -5.7731342281477964E+00 a      1410     0    71     1    10
 -1.2164686338822900E+01 a      1411     0    71     1    11
 -5.9912495325450230E+00 a      1412     0    71     1    12
  2.1966252728185555E+01 a      1413     0    71     1    13
 -1.6423842287492675E+01 a      1414     0    71     1    14
 -1.3736871226504283E+01 a      1415     0    71     1    15
 -3.6905801999058563E-01 a      1416     0    71     1    16
  1.7762540381620926E+01 a      1417     0    71     1    17
 -8.0273117308530626E+00 a      1418     0    71     1    18
 -6.8946124897071712E+00 a      1419     0    71     1    19
 -1.3947761292039442E+00 a      1420     0    71     1    20
  1.0367843015900033E+00 a      1421     0    72     1     1
 -2.1017583346938128E+01 a      1422     0    72     1     2
 -2.0127495196830741E-02 a      1423     0    72     1     3
 -4.1166818153652692E+01 a      1424     0    72     1     4
  1.2363213635045991E+00 a      1425     0    72     1     5
  1.7559688836411669E+00 a      1426     0    72     1     6
  3.9369634257096330E+01 a      1427     0    72     1     7
 -7.4956154813434024E+00 a      1428     0    72     1     8
 -6.0792760502786747E+00 a      1429     0    72     1     9
 -2.4283518273489846E+00 a      1430     0    72     1    10
 -2.5150303588651237E+00 a      1431     0    72     1    11
 -6.1996719320200278E-01 a      1432     0    72     1    12
  3.5565405443382847E-01 a      1433     0    72     1    13
 -1.1664393471368879E+01 a      1434     0    72     1    14
 -7.6885310075159419E+00 a      1435     0    72     1    15
 -9.0544935201177823E-01 a      1436     0    72     1    16
  1.5765116213158032E+01 a      1437     0    72     1    17
  5.7190513012290491E+00 a      1438     0    72     1    18
 -6.3485442451553906E+00 a      1439     0    72     1    19
  1.6458237680345547E+01 a      1440     0    72     1    20
  6.4234325261162510E+00 a      1441     0    73     1     1
 -6.9094654996286859E+00 a      1442     0    73     1     2
  1.7669327914285024E+01 a      1443     0    73     1     3
 -3.8765290191992885E+00 a      1444     0    73     1     4
 -1.0278031225653615E+01 a      1445     0    73     1     5
 -3.9933161288638708E+01 a      1446     0    73     1     6
 -1.1654368618951626E+01 a      1447     0    73     1     7
 -4.0075994954258238E+00 a      1448     0    73     1     8
  1.7265485335415118E+01 a      1449     0    73     1     9
  1.0408079120546263E+00 a      1450     0    73     1    10
  1.6155375018325334E+01 a      1451     0    73     1    11
 -8.8320810357489190E+00 a      1452     0    73     1    12
  6.5591793884482117E+00 a      1453     0    73     1    13
 -3.0680720434337996E+00 a      1454     0    73     1    14
  4.7390448530745033E+00 a      1455     0    73     1    15
  1.5643907943742800E+01 a      1456     0    73     1    16
  3.8817453677834251E+01 a      1457     0    73     1    17
 -9.0292682712726577E+00 a      1458     0    73     1    18
 -2.2180612993827071E+00 a      1459     0    73     1    19
  1.6250014719613812E+01 a      1460     0    73     1    20
  4.0875410478470812E+01 a      1461     0    74     1     1
 -1.4151488306013379E+01 a      1462     0    74     1     2
  6.5007022921840649E+00 a      1463     0    74     1     3
 -2.1325312181972777E+01 a      1464     0    74     1     4
 -9.9122558853950675E+00 a      1465     0    74     1     5
  1.4343740362041707E+01 a      1466     0    74     1     6
 -1.9000064670626074E+01 a      1467     0    74     1     7
 -8.0847235677752760E+00 a      1468     0    74     1     8
 -2.2380282898720832E+01 a      1469     0    74     1     9
 -3.6531736226257485E+00 a      1470     0    74     1    10
 -1.3485009723617367E+01 a      1471     0    74     1    11
 -1.4546204965156522E+00 a      1472     0    74     1    12
  7.2045489490966181E+00 a      1473     0    74     1    13
 -1.7937073095425099E+01 a      1474     0    74     1    14
 -5.2914005719317112E+00 a      1475     0    74     1    15
 -3.2212987233282796E+01 a      1476     0    74     1    16
  8.5772300296684523E-01 a      1477     0    74     1    17
 -8.9959044290543861E+00 a      1478     0    74     1    18
 -1.5456485618797505E+01 a      1479     0    74     1    19
 -3.2442754227752224E+00 a      1480     0    74     1    20
  2.8293787464926730E+01 a      1481     0    75     1     1
  2.2078870775344473E+01 a      1482     0    75     1     2
  3.3311620138443892E+01 a      1483     0    75     1     3
 -1.0354405168541160E+01 a      1484     0    75     1     4
 -3.7607781624581688E-01 a      1485     0    75     1     5
  1.8162502697159805E+01 a      1486     0    75     1     6
  3.9762651542083461E+01 a      1487     0    75     1     7
 -8.1913738442748460E+00 a      1488     0    75     1     8
 -2.6268219644268747E+01 a      1489     0    75     1     9
 -1.2241384567471735E+01 a      1490     0    75     1    10
 -1.1258072289460934E+01 a      1491     0    75     1    11
 -8.5577594698226978E-01 a      1492     0    75     1    12
  4.1835289857375081E+01 a      1493     0    75     1    13
 -1.0343576788160014E+00 a      1494     0    75     1    14
 -2.2060759263698529E+01 a      1495     0    75     1    15
  2.4972624256731997E+01 a      1496     0    75     1    16
  4.2224844126615594E+01 a      1497     0    75     1    17
  9.7969807433148617E+00 a      1498     0    75     1    18
 -1.8755539309040248E+01 a      1499     0    75     1    19
  4.5076418668181102E+00 a      1500     0    75     1    20
  2.9243728580341411E+01 a      1501     0    76     1     1
  2.9436739981880883E+01 a      1502     0    76     1     2
 -3.1814325143931893E-01 a      1503     0    76     1     3
 -2.9474605743386636E+01 a      1504     0    76     1     4
  4.8411017967265915E+00 a      1505     0    76     1     5
  2.4100398496359468E+01 a      1506     0    76     1     6
  2.6356413325991156E+01 a      1507     0    76     1     7
 -1.3679117028761338E+00 a      1508     0    76     1     8
  1.2120672750188650E+01 a      1509     0    76     1     9
  4.1956553420156661E-01 a      1510     0    76     1    10
 -2.2798878618521378E+01 a      1511     0    76     1    11
  2.2190663655698524E+00 a      1512     0    76     1    12
  2.9604492573480035E+00 a      1513     0    76     1    13
 -1.9869358566352116E+01 a      1514     0    76     1    14
 -2.6875149614774569E+00 a      1515     0    76     1    15
  6.0979523593804617E+00 a      1516     0    76     1    16
 -1.1576369554380774E+01 a      1517     0    76     1    17
 -6.7196234045464625E+00 a      1518     0    76     1    18
 -4.4240203964282543E+00 a      1519     0    76     1    19
 -2.6646454152963677E+00 a      1520     0    76     1    20
 -2.6947313083103515E+00 a      1521     0    77     1     1
  3.9042939209294367E+01 a      1522     0    77     1     2
 -1.5882011309588018E+00 a      1523     0    77     1     3
 -5.8950652969130637E+00 a      1524     0    77     1     4
 -2.3282328783016702E+01 a      1525     0    77     1     5
 -2.1887767166235985E+01 a      1526     0    77     1     6
  1.3762237640109459E+01 a      1527     0    77     1     7
 -1.1531337832962236E+00 a      1528     0    77     1     8
  5.1266655516893711E-01 a      1529     0    77     1     9
 -3.0656117095167819E+00 a      1530     0    77     1    10
 -4.2322904417243095E+00 a      1531     0    77     1    11
 -1.7639782029062806E-01 a      1532     0    77     1    12
  1.1150149927318779E+01 a      1533     0    77     1    13
 -8.5777799390115348E+00 a      1534     0    77     1    14
 -3.9383632144686893E+00 a      1535     0    77     1    15
 -4.0304781107257970E+00 a      1536     0    77     1    16
  1.1365252598295905E+01 a      1537     0    77     1    17
 -2.3159339079805992E+01 a      1538     0    77     1    18
  1.6087988888906910E+00 a      1539     0    77     1    19
  2.2581864768026815E+01 a      1540     0    77     1    20
 -6.6566407751196719E+00 a      1541     0    78     1     1
 -5.6935869863171424E+00 a      1542     0    78     1     2
 -4.1968328870341436E+00 a      1543     0    78     1     3
