################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9531775422518672E-01 a      2880     1     8     2    20
  2.1092357173535308E+00 a      2881     1     9     2     1
  3.4533409105764734E-01 a      2882     1     9     2     2
  9.9708199900785499E-01 a      2883     1     9     2     3
  2.3759391832348351E+00 a      2884     1     9     2     4
  4.7884050293526877E-03 a      2885     1     9     2     5
  2.3079688124570674E-01 a      2886     1     9     2     6
  5.9823212639383416E-01 a      2887     1     9     2     7
 -1.5794373430015842E+00 a      2888     1     9     2     8
  2.5499511809262483E+00 a      2889     1     9     2     9
  1.1350346299330494E+00 a      2890     1     9     2    10
 -4.7895024955523897E-02 a      2891     1     9     2    11
 -3.1469119636455956E-01 a      2892     1     9     2    12
  6.5417802402871161E-01 a      2893     1     9     2    13
 -4.3596335755772375E-01 a      2894     1     9     2    14
 -4.4615541784597257E-01 a      2895     1     9     2    15
  4.1987441619876168E-03 a      2896     1     9     2    16
  2.4667508901717934E+00 a      2897     1     9     2    17
  2.2138038659563475E-01 a      2898     1     9     2    18
 -1.7469658952670669E-01 a      2899     1     9     2    19
  7.9730629229935501E-01 a      2900     1     9     2    20
 -9.9642880858219729E-01 a      2901     1    10     2     1
  9.3284809256736184E-02 a      2902     1    10     2     2
  2.7736152484028403E-01 a      2903     1    10     2     3
  2.6073586177066783E+00 a      2904     1    10     2     4
  7.6155504378976710E-02 a      2905     1    10     2     5
 -1.2764921810153665E-01 a      2906     1    10     2     6
  6.2082391048659868E-01 a      2907     1    10     2     7
  2.9298938341848657E-01 a      2908     1    10     2     8
  7.3717277325011465E-01 a      2909     1    10     2     9
  7.0705889326756011E-01 a      2910     1    10     2    10
  2.2034074826849395E-01 a      2911     1    10     2    11
 -9.9198641707056667E-01 a      2912     1    10     2    12
  5.5191404586908931E-02 a      2913     1    10     2    13
 -1.3639174802959791E-01 a      2914     1    10     2    14
  7.4860558754039952E-01 a      2915     1    10     2    15
 -2.8725383416596550E-03 a      2916     1    10     2    16
  1.8375434222274437E-01 a      2917     1    10     2    17
 -1.4366937946658376E+00 a      2918     1    10     2    18
 -5.8294783670195738E-01 a      2919     1    10     2    19
  3.0192896120423968E-01 a      2920     1    10     2    20
 -1.6080890464915156E+00 a      2921     1    11     2     1
 -3.7696850031741808E-01 a      2922     1    11     2     2
  4.2993055532735514E-01 a      2923     1    11     2     3
  1.4422274403684920E+00 a      2924     1    11     2     4
 -8.7755402033179192E-02 a      2925     1    11     2     5
  2.8318676110609876E-02 a      2926     1    11     2     6
 -7.8145709319481271E-01 a      2927     1    11     2     7
 -1.3582387821397439E+00 a      2928     1    11     2     8
  7.8715403246442411E-02 a      2929     1    11     2     9
  1.7494942983011126E+00 a      2930     1    11     2    10
  1.6223142823507664E-01 a      2931     1    11     2    11
  1.0136911594849000E-02 a      2932     1    11     2    12
 -1.8185423444281295E+00 a      2933     1    11     2    13
  2.6045555179326230E-01 a      2934     1    11     2    14
 -1.3935232792767900E+00 a      2935     1    11     2    15
 -2.9397327993385312E-02 a      2936     1    11     2    16
 -6.1748318525273271E-01 a      2937     1    11     2    17
 -3.6606575124653279E-01 a      2938     1    11     2    18
  2.6936155599809042E-01 a      2939     1    11     2    19
  8.6375705027667937E-01 a      2940     1    11     2    20
  1.6584247021710596E+00 a      2941     1    12     2     1
 -1.1697055367105351E+00 a      2942     1    12     2     2
  1.1338266745755754E+00 a      2943     1    12     2     3
  3.3991110816570056E+00 a      2944     1    12     2     4
  8.6217609683476804E-01 a      2945     1    12     2     5
  6.0485811219975226E-02 a      2946     1    12     2     6
  1.1437760932490371E+00 a      2947     1    12     2     7
  1.1274214658550747E+00 a      2948     1    12     2     8
 -1.4609449486409736E+00 a      2949     1    12     2     9
 -3.4538357903722603E+00 a      2950     1    12     2    10
 -1.3499253332998751E-01 a      2951     1    12     2    11
  1.6898927444644183E+00 a      2952     1    12     2    12
  1.1734975410590869E+00 a      2953     1    12     2    13
 -1.0172696694897321E+00 a      2954     1    12     2    14
  2.2344243369176224E+00 a      2955     1    12     2    15
  8.4286745091927651E-01 a      2956     1    12     2    16
  1.2053789727238100E+00 a      2957     1    12     2    17
 -1.9032407210480806E+00 a      2958     1    12     2    18
 -2.0771532523819638E+00 a      2959     1    12     2    19
  1.1715970057793870E+00 a      2960     1    12     2    20
  2.8810403109170513E+00 a      2961     1    13     2     1
  1.4488338520362676E+00 a      2962     1    13     2     2
  2.2564909469896291E-01 a      2963     1    13     2     3
 -1.7991740641412565E-01 a      2964     1    13     2     4
 -1.2517913645947951E+00 a      2965     1    13     2     5
  7.7896600581872610E-01 a      2966     1    13     2     6
  2.7805828607114735E-01 a      2967     1    13     2     7
 -5.6851768263959919E+00 a      2968     1    13     2     8
 -2.6749896487382099E+00 a      2969     1    13     2     9
  4.7945078207045566E-01 a      2970     1    13     2    10
 -3.4271612152143238E-01 a      2971     1    13     2    11
 -3.2040961717171221E+00 a      2972     1    13     2    12
  2.7728991506912295E+00 a      2973     1    13     2    13
  7.7325306476802558E-01 a      2974     1    13     2    14
 -5.5391380314585392E+00 a      2975     1    13     2    15
 -8.7562652855592682E-01 a      2976     1    13     2    16
  2.6345818376198280E+00 a      2977     1    13     2    17
  2.1595385657069097E+00 a      2978     1    13     2    18
  1.7060034688699772E+00 a      2979     1    13     2    19
 -1.6570146972434616E+00 a      2980     1    13     2    20
  4.5238045304948576E-01 a      2981     1    14     2     1
 -4.5977124455050267E-01 a      2982     1    14     2     2
  3.7240740116525228E-01 a      2983     1    14     2     3
 -1.3967228846355748E+00 a      2984     1    14     2     4
  6.6678256180776815E-02 a      2985     1    14     2     5
 -1.0706039388198370E-01 a      2986     1    14     2     6
  4.9445607289683124E-01 a      2987     1    14     2     7
  4.8463604774296337E-01 a      2988     1    14     2     8
 -8.2284937090660759E-01 a      2989     1    14     2     9
  2.0349393654719311E-01 a      2990     1    14     2    10
 -2.1122743591765641E-01 a      2991     1    14     2    11
 -8.1891976603083505E-01 a      2992     1    14     2    12
  7.6086799696980179E-01 a      2993     1    14     2    13
 -1.5458008804531770E-01 a      2994     1    14     2    14
  8.0707817724780073E-01 a      2995     1    14     2    15
 -6.0709364416027853E-02 a      2996     1    14     2    16
 -3.9610834436749631E-01 a      2997     1    14     2    17
  1.6785583909337822E+00 a      2998     1    14     2    18
 -5.9665079137191723E-01 a      2999     1    14     2    19
  1.4378496623796169E-01 a      3000     1    14     2    20
 -7.2093542819807011E-02 a      3001     1    15     2     1
  3.2372963402730937E-01 a      3002     1    15     2     2
 -1.0369671121462432E+00 a      3003     1    15     2     3
  2.7452092243456852E+00 a      3004     1    15     2     4
  8.7251110704582288E-02 a      3005     1    15     2     5
 -1.0550621101150950E+00 a      3006     1    15     2     6
 -6.3514112317665250E-01 a      3007     1    15     2     7
  1.2391683500150856E+00 a      3008     1    15     2     8
 -1.3271146680778232E+00 a      3009     1    15     2     9
  1.9255464941728253E+00 a      3010     1    15     2    10
 -5.5079618496057037E-01 a      3011     1    15     2    11
 -9.4089836924000958E-01 a      3012     1    15     2    12
 -1.0991826728275502E+00 a      3013     1    15     2    13
 -3.9062668362818204E-01 a      3014     1    15     2    14
 -1.6628468102304492E+00 a      3015     1    15     2    15
 -1.0429561705652339E-01 a      3016     1    15     2    16
  9.5471668685942743E-02 a      3017     1    15     2    17
  6.0199198276116417E-01 a      3018     1    15     2    18
  3.0813190079931296E-01 a      3019     1    15     2    19
  1.2032995356405189E+00 a      3020     1    15     2    20
 -5.7885677980021610E-01 a      3021     1    16     2     1
 -6.0404023436092247E-01 a      3022     1    16     2     2
  3.5765787120647347E-01 a      3023     1    16     2     3
 -8.2050912379026741E-01 a      3024     1    16     2     4
 -7.3715600676970985E-02 a      3025     1    16     2     5
  6.5970778660465279E-01 a      3026     1    16     2     6
 -2.1902907894258927E+00 a      3027     1    16     2     7
  6.0469909129115729E-01 a      3028     1    16     2     8
 -2.0896003850818432E+00 a      3029     1    16     2     9
 -1.4599022358936065E-01 a      3030     1    16     2    10
  8.8485190350527529E-02 a      3031     1    16     2    11
 -4.8798815832731457E-01 a      3032     1    16     2    12
  4.9976324228570027E-02 a      3033     1    16     2    13
  4.8372986719272854E-01 a      3034     1    16     2    14
  2.6612396757387285E-01 a      3035     1    16     2    15
 -2.7973844426988942E-02 a      3036     1    16     2    16
  4.8400173783527816E+00 a      3037     1    16     2    17
 -2.9093535870075393E+00 a      3038     1    16     2    18
  9.3284152449447089E-01 a      3039     1    16     2    19
 -6.8079612570984638E-01 a      3040     1    16     2    20
 -8.9746647877519992E-01 a      3041     1    17     2     1
  6.8659553219744873E-02 a      3042     1    17     2     2
 -9.9937611539352644E-01 a      3043     1    17     2     3
  1.1709556383131279E+00 a      3044     1    17     2     4
  2.2580090393573303E-02 a      3045     1    17     2     5
 -7.1580461869895307E-01 a      3046     1    17     2     6
  8.0344361150781884E-01 a      3047     1    17     2     7
 -4.0615442166609411E-01 a      3048     1    17     2     8
  1.1191543893456852E+00 a      3049     1    17     2     9
 -1.6058883131189776E+00 a      3050     1    17     2    10
  3.1360574702507686E-02 a      3051     1    17     2    11
  6.2423786900411005E-01 a      3052     1    17     2    12
 -6.9481519770810063E-01 a      3053     1    17     2    13
 -1.8320003509466684E-01 a      3054     1    17     2    14
 -1.6224431049419425E+00 a      3055     1    17     2    15
 -3.8220297255594643E-02 a      3056     1    17     2    16
 -8.5263792150313011E-01 a      3057     1    17     2    17
  1.4983822702827198E-02 a      3058     1    17     2    18
  4.0820616059659071E-01 a      3059     1    17     2    19
  1.3197823755996441E+00 a      3060     1    17     2    20
 -1.2785517266235240E+00 a      3061     1    18     2     1
 -2.2148152782554020E-01 a      3062     1    18     2     2
 -6.0169867942856572E-02 a      3063     1    18     2     3
 -1.2026583685845624E+00 a      3064     1    18     2     4
  2.7054388837835713E-02 a      3065     1    18     2     5
 -5.2417904848163244E-01 a      3066     1    18     2     6
  5.3157574552492293E-01 a      3067     1    18     2     7
  4.5153808504889170E-01 a      3068     1    18     2     8
  2.0142356892732827E-01 a      3069     1    18     2     9
 -3.9444556658392138E-01 a      3070     1    18     2    10
 -6.1249095508310097E-03 a      3071     1    18     2    11
 -1.8671926503498890E-01 a      3072     1    18     2    12
  2.0460778089270343E-01 a      3073     1    18     2    13
 -8.4086725191588555E-03 a      3074     1    18     2    14
  1.4562937857906422E-01 a      3075     1    18     2    15
  3.8272095149658775E-03 a      3076     1    18     2    16
 -6.2489951588183612E-01 a      3077     1    18     2    17
  1.2383600220605311E+00 a      3078     1    18     2    18
 -3.6071306286437643E-01 a      3079     1    18     2    19
 -3.5176786279236616E-01 a      3080     1    18     2    20
  4.3882464488384254E-01 a      3081     1    19     2     1
  6.7563382066589761E-01 a      3082     1    19     2     2
 -2.6077458828020567E-01 a      3083     1    19     2     3
  1.3025280999504949E+00 a      3084     1    19     2     4
 -8.9311493843235848E-02 a      3085     1    19     2     5
 -2.7283206923276648E-01 a      3086     1    19     2     6
  9.7858910692354006E-01 a      3087     1    19     2     7
  8.5580170560018898E-01 a      3088     1    19     2     8
 -4.5198838928034618E-01 a      3089     1    19     2     9
 -8.6662818531803854E-02 a      3090     1    19     2    10
 -7.3596051252514061E-02 a      3091     1    19     2    11
  1.7576246880184568E-01 a      3092     1    19     2    12
 -6.2868362009698286E-01 a      3093     1    19     2    13
 -1.5148957359448936E-01 a      3094     1    19     2    14
 -1.6232793873090205E+00 a      3095     1    19     2    15
 -6.9964652541421313E-02 a      3096     1    19     2    16
 -2.5174394208359491E-01 a      3097     1    19     2    17
 -7.2151954074540325E-01 a      3098     1    19     2    18
 -5.3281921861919868E-01 a      3099     1    19     2    19
